Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
statlog-australian-credit,fastbdt,5,"{'depth': 5, 'nTrees': 75}",0.3333333333333333,0.4381044487427466,0.5618955512572534,0.5384615384615384,0.5725338491295938,0.755324405750469,0.23245863802731037,0.030661285247491756
statlog-australian-credit,fastbdt,6,"{'depth': 6, 'nTrees': 50}",0.37681159420289856,0.5425531914893617,0.4574468085106383,1.0,0.611218568665377,0.7889112691109049,0.43916886392980814,0.03606813919285069
statlog-australian-credit,fastbdt,7,"{'depth': 5, 'nTrees': 75}",0.34782608695652173,0.48500967117988397,0.5149903288201161,0.625,0.4922630560928433,0.6820577777905336,0.09535110928118229,0.03234450907810874
statlog-australian-credit,fastbdt,8,"{'depth': 7, 'nTrees': 175}",0.37681159420289856,0.4782608695652174,0.5217391304347826,0.6153846153846154,0.612476370510397,0.7900927031144446,0.08801743015646935,0.011429163640823917
statlog-australian-credit,fastbdt,9,"{'depth': 8, 'nTrees': 125}",0.36231884057971014,0.4673913043478261,0.532608695652174,0.5833333333333334,0.5935727788279773,0.7138923912627336,0.08395547233521938,0.006679432007713594
molec-biol-splice,fastbdt,0,"{'depth': 5, 'nTrees': 50}",0.003134796238244514,0.0,0.10346320346320347,0.001792114695340502,0.006819076240563841,0.32016198948220614,8.965287395752966,0.027084477876421053
molec-biol-splice,fastbdt,1,"{'depth': 8, 'nTrees': 200}",0.0,0.0,0.16955266955266957,0.0,0.005978319201459695,0.3200839631914812,5.282982863485813,0.03224232038453828
molec-biol-splice,fastbdt,2,"{'depth': 8, 'nTrees': 50}",0.003134796238244514,0.0,0.15988455988455988,0.009523809523809523,0.005572847721608049,0.3201192789667526,4.517036089673638,0.02919108282809721
molec-biol-splice,fastbdt,3,"{'depth': 8, 'nTrees': 50}",0.003134796238244514,0.0,0.18239538239538236,0.0018726591760299626,0.005882914147376947,0.32027705004046986,3.938925651833415,0.030515251278316714
molec-biol-splice,fastbdt,4,"{'depth': 8, 'nTrees': 75}",0.009404388714733543,0.0,0.1683982683982684,0.021739130434782608,0.003547875448701892,0.31990366122909986,2.556782526895404,0.025655502062232518
molec-biol-splice,fastbdt,5,"{'depth': 5, 'nTrees': 50}",0.006269592476489028,0.0,0.21544139648134575,0.0047060350843029395,0.005341175310339432,0.32055365574307876,3.0195683566853404,0.026656959941581498
molec-biol-splice,fastbdt,6,"{'depth': 6, 'nTrees': 50}",0.006269592476489028,0.0,0.18703213400423294,0.003703703703703704,0.004355862452273656,0.3202842508262965,6.192658051848412,0.036309108278220724
molec-biol-splice,fastbdt,7,"{'depth': 6, 'nTrees': 50}",0.006269592476489028,0.0,0.17709251222250588,0.0033333333333333335,0.009384807667450012,0.32083447392376324,7.006746153347194,0.041042512930859594
molec-biol-splice,fastbdt,8,"{'depth': 5, 'nTrees': 50}",0.0,0.0,0.18226906257977915,0.0,0.008038623354837928,0.32056560534681716,6.9575694147497416,0.07908266960266616
molec-biol-splice,fastbdt,9,"{'depth': 6, 'nTrees': 50}",0.006269592476489028,0.0,0.18095999857255407,0.010721247563352826,0.009832122029726213,0.3206804263988887,4.868463066406548,0.04307558719173868
pittsburg-bridges-REL-L,fastbdt,0,"{'depth': 7, 'nTrees': 200}",0.18181818181818182,0.0,0.06944444444444443,0.3703703703703704,0.5682539682539682,0.6314484126984127,0.39519686717540026,0.10569588365879926
pittsburg-bridges-REL-L,fastbdt,1,"{'depth': 8, 'nTrees': 50}",0.0,0.0,0.47222222222222215,0.0,0.0,0.4193342151675485,0.5900388890877366,0.5883487280119549
pittsburg-bridges-REL-L,fastbdt,2,"{'depth': 8, 'nTrees': 50}",0.0,0.0,0.1111111111111111,0.0,0.18333333333333332,0.49593253968253964,1.5231264801695943,0.471686182374304
pittsburg-bridges-REL-L,fastbdt,3,"{'depth': 7, 'nTrees': 100}",0.1,0.3333333333333333,0.125,0.047619047619047616,0.3896296296296296,0.6508167989417989,0.07760105188935995,0.43110018596053123
pittsburg-bridges-REL-L,fastbdt,4,"{'depth': 7, 'nTrees': 75}",0.2,0.0,0.0,0.2222222222222222,0.48574074074074075,0.6680886243386244,0.11829809937626123,0.24036942049860954
pittsburg-bridges-REL-L,fastbdt,5,"{'depth': 6, 'nTrees': 225}",0.1,0.16666666666666666,0.0,0.05555555555555555,0.28833333333333333,0.5749206349206349,0.17590551171451807,0.3146784380078316
pittsburg-bridges-REL-L,fastbdt,6,"{'depth': 6, 'nTrees': 225}",0.1,0.0,0.06666666666666667,0.047619047619047616,0.05257936507936508,0.4075396825396825,1.0020051328465343,0.24828501045703888
pittsburg-bridges-REL-L,fastbdt,7,"{'depth': 8, 'nTrees': 75}",0.0,0.0,0.15555555555555556,0.0,0.25107142857142856,0.4927116402116402,1.7643386190757155,0.5776275880634785
pittsburg-bridges-REL-L,fastbdt,8,"{'depth': 8, 'nTrees': 150}",0.1,0.0,0.12222222222222223,0.05555555555555555,0.23023809523809521,0.48960317460317454,0.11924242321401834,0.31306277960538864
pittsburg-bridges-REL-L,fastbdt,9,"{'depth': 8, 'nTrees': 50}",0.2,0.1111111111111111,0.3,0.13888888888888887,0.2582936507936508,0.4913227513227513,1.6911752866581082,0.4603772424161434
ilpd-indian-liver,fastbdt,0,"{'depth': 5, 'nTrees': 150}",0.2542372881355932,0.4061624649859944,0.5938375350140056,0.24528301886792453,0.32352941176470584,0.27161547853029966,0.06313696876168251,0.014713412876856529
ilpd-indian-liver,fastbdt,1,"{'depth': 5, 'nTrees': 50}",0.3050847457627119,0.4243697478991597,0.5756302521008403,0.25,0.3662464985994398,0.22979374076913692,0.8222496844828129,0.03836343412177038
ilpd-indian-liver,fastbdt,2,"{'depth': 6, 'nTrees': 125}",0.3050847457627119,0.4243697478991597,0.5756302521008403,0.25,0.2927170868347339,0.212020257964056,0.4657505005598068,0.028273595844284963
ilpd-indian-liver,fastbdt,3,"{'depth': 8, 'nTrees': 200}",0.25862068965517243,0.43005952380952384,0.5699404761904762,0.24528301886792453,0.19047619047619047,0.1838364889777677,0.20333100389689207,0.04174499290770498
ilpd-indian-liver,fastbdt,4,"{'depth': 6, 'nTrees': 100}",0.3448275862068966,0.4895833333333333,0.5104166666666667,0.2708333333333333,0.35714285714285715,0.2182516271844767,0.12222924828529358,0.016936149191239785
ilpd-indian-liver,fastbdt,5,"{'depth': 7, 'nTrees': 175}",0.3275862068965517,0.43898809523809523,0.5610119047619048,0.24444444444444444,0.33333333333333337,0.21313492826083388,0.39851358626037836,0.03233765540965672
ilpd-indian-liver,fastbdt,6,"{'depth': 7, 'nTrees': 200}",0.27586206896551724,0.4189383070301291,0.5810616929698709,0.2549019607843137,0.296987087517934,0.21702785077809666,0.2839899891987443,0.03464298387025965
ilpd-indian-liver,fastbdt,7,"{'depth': 5, 'nTrees': 200}",0.29310344827586204,0.44835007173601144,0.5516499282639885,0.2692307692307692,0.3715925394548063,0.24033864700886276,0.03511375840753317,0.03498781408215391
ilpd-indian-liver,fastbdt,8,"{'depth': 5, 'nTrees': 50}",0.22413793103448276,0.34791965566714494,0.6520803443328551,0.22,0.20516499282639886,0.19809670436532895,0.167679893784225,0.016092756313496624
ilpd-indian-liver,fastbdt,9,"{'depth': 5, 'nTrees': 150}",0.29310344827586204,0.4139167862266858,0.5860832137733142,0.25,0.17216642754662842,0.19215051281214474,0.06340335588902235,0.017723100709504093
horse-colic,fastbdt,0,"{'depth': 7, 'nTrees': 225}",0.10810810810810811,0.11490683229813664,0.8850931677018633,0.08695652173913043,0.5217391304347827,0.4202140473453837,0.1590038938447833,0.052033797711939424
