Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
autos,H2O-DRF,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 60}",0.047619047619047616,0.11666666666666665,0.29666666666666663,0.01111111111111111,0.3508714596949891,0.5756506132756133,0.3836672231554985,20.84255799473751
autos,H2O-DRF,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.1,0.24000000000000005,0.2758333333333333,0.02,0.4062300420168067,0.617427398989899,0.9289072649553418,21.09656226821244
autos,H2O-DRF,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.05,0.2333333333333333,0.26142857142857145,0.010526315789473684,0.3613597644185879,0.5957364203257061,0.6232486888766289,11.639128299430013
autos,H2O-DRF,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.05,0.16666666666666666,0.2923809523809524,0.010526315789473684,0.3453074768368886,0.6434745155638012,0.5248412238433957,23.1595607008785
autos,H2O-DRF,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.1,0.26666666666666666,0.2,0.02,0.3389084249084249,0.6148730158730158,0.4084230242297053,11.420058086514473
autos,H2O-DRF,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.1,0.2,0.2609523809523809,0.02,0.3470105580693816,0.5597287672644815,0.6054587513208389,11.56902490183711
autos,H2O-DRF,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.1,0.26666666666666666,0.3083333333333333,0.02,0.34326653738418444,0.568191563727278,1.0240042340010405,23.52866102010012
autos,H2O-DRF,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.05,0.2,0.2690476190476191,0.010526315789473684,0.3058715794009912,0.5907776284561999,0.5042471177875996,21.543537406250834
autos,H2O-DRF,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.05,0.16666666666666666,0.2857142857142857,0.010526315789473684,0.3187567334626158,0.546015551908409,0.6689092675223947,11.428247392177582
pittsburg-bridges-SPAN,H2O-DRF,0,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.08108108108108109,0.25925925925925924,0.6120857699805068,0.03225806451612903,0.27109440267335,0.4906134354444658,1.244605056010187,6.136318995944553
pittsburg-bridges-SPAN,H2O-DRF,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.054054054054054064,0.2222222222222222,0.6296296296296297,0.022222222222222227,0.16499582289055972,0.46191526048695103,0.6268389699980617,7.167039741132712
pittsburg-bridges-SPAN,H2O-DRF,2,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.10810810810810813,0.276803118908382,0.6033138401559455,0.08095238095238096,0.2606168198273461,0.4817842517559739,0.6335013313218951,6.8396916361273945
pittsburg-bridges-SPAN,H2O-DRF,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.08108108108108109,0.25925925925925924,0.6666666666666666,0.03225806451612903,0.20572263993316625,0.42668611126862827,0.6587161663919687,5.655480221517987
pittsburg-bridges-SPAN,H2O-DRF,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 80}",0.08108108108108109,0.25925925925925924,0.5653021442495126,0.03225806451612903,0.3142578668894458,0.5046282086153178,0.41658434830605984,5.0855546031852015
pittsburg-bridges-SPAN,H2O-DRF,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 80}",0.08108108108108109,0.2202729044834308,0.5779727095516569,0.07901234567901234,0.2883597883597884,0.5461074932460157,0.6130834957584739,5.694807658123004
pittsburg-bridges-SPAN,H2O-DRF,6,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.08108108108108109,0.25925925925925924,0.6481481481481481,0.03225806451612903,0.21282372598162072,0.4442286698515119,0.6382446596398951,5.6638577449563385
